x,key_0_log,key_1_log,key_2_log,key_3_log,key_4_log,key_5_log,key_6_log,key_7_log,key_8_log,key_9_log,key_10_log,key_11_log,key_12_log,key_13_log,key_14_log,key_15_log,key_16_log,key_17_log,key_18_log,key_19_log,key_20_log,key_21_log,key_22_log,key_23_log,key_24_log,key_25_log,key_26_log,key_27_log,key_28_log,key_29_log,key_30_log,key_31_log,key_32_log,key_33_log,key_34_log,key_35_log,key_36_log,key_37_log,key_38_log,key_39_log,key_40_log,key_41_log,key_42_log,key_43_log,key_44_log,key_45_log,key_46_log,key_47_log,key_48_log,key_49_log
0.0,-0.23708865730190884,-0.24294583072927364,-0.24999974078611695,-0.1524217671343868,-0.08116412542822442,-0.30505095269313165,-0.18214325432789993,0.02068950914762545,-0.11171616606206322,-0.2948681702644112,-0.3688391904841642,-0.07294294026872811,-0.5049799844812447,-0.4940856626777973,-0.03492296597415248,-0.3968827932209053,-0.8683226689009708,0.012821288777502904,-0.8507357375715066,-0.3809749503554557,-0.23355565008140503,-0.364235846713282,-0.30470316562251637,-0.38899547426559644,-0.18744893587714706,-0.025415816207792194,-0.2218469752662243,-0.13404105551496168,-0.2444821541744717,-0.6429971593564243,-0.2711389760371829,-0.2995656593239001,0.03441049928999267,-0.026717018759258037,-0.5123510009512319,-0.06367391567758751,-0.021264230001306665,-0.17035808960787577,-0.007155248421535453,0.01731613390600505,-0.17708312361334203,-0.4345790019406524,-0.22625940056049978,-0.23781666982503644,0.004641172432349908,-0.029901798465517212,-0.46099751458058624,-0.1380309010783889,-0.40257222261202985,-0.017062416779675738
0.01001001001001001,-0.5993042641551389,-0.0832979600937698,-0.28764271087371995,-0.7709342905685929,-0.07405918448551144,-0.06214456130225966,-0.3821265840832313,-0.2786263142136294,-0.06818394070851012,-0.003570903241008521,-0.34974020113115534,0.014429675959725356,-0.09755668610723167,-0.27188042848146643,-0.36592809765973777,-0.11505493958782752,0.015277674070077026,-0.21111895233269112,0.019599111863045315,0.037118861494622325,-0.6508808503048291,-0.335446385759989,-0.7315480931496632,-0.07228705787714247,-0.58383031945682,-0.5385416437380109,-0.15625072544832158,-0.8830773287614997,-0.009051229082891929,-0.13703817264833407,0.013182042025965507,-0.006926086008659024,-0.11123116152824716,-0.6886950360826618,-0.7219812779846024,-0.8248118618689334,-0.9352032887354698,-0.5898258035655025,-0.3026964314986934,-0.043720761589891174,-0.15160780600296014,-0.9147852666004157,-0.5733053725735018,-0.28411370874577785,-0.921407572938533,-0.6730393622855022,-0.1954227626429226,-0.21063399359884813,0.02937101979536816,-0.05203749352445429
0.02002002002002002,-0.23620520415504692,-0.2302308173282606,-0.5988092591676628,-0.6587780766512416,0.009735750905263242,-0.19023554070561485,-0.6259909478591464,-0.2273443392178794,-0.8974650066948425,-0.8780509074756776,-0.446107869587304,-0.16264933277117027,-0.3375144873335193,0.037461794416630056,-0.4426392131642606,-0.21676748632369464,-0.8623142367692267,0.02431597325235517,-0.21826394155693557,-0.229154849983806,-0.15215968369271848,0.014917642754025849,-0.44561720999037346,-0.29840670986389783,-0.3634665149959015,-0.06754204500570103,-0.21395550805711772,-0.8897544149942342,-0.10195124850139833,-0.26806994120093075,-0.0989587644431933,-0.1218450133391219,-0.0832365132107655,-0.2566200358433522,-0.08611510407080765,-0.18385167845385417,-0.874940087783872,-0.005006050566632495,-0.26981097976603025,-0.21550361979230764,-0.430800140565036,0.015219893265121551,-0.6154184071772514,-0.08557962179259145,-0.41751634962299383,-0.027480443290183697,-0.06952366091525643,-0.033954029441846965,-0.22308162763846123,-0.4613034394390704
0.03003003003003003,-0.15953162359808074,-0.07016618528838758,-0.6000809030334577,-0.06006878573627033,0.019102756831734565,-0.02427079872079373,0.03097174903930161,-0.1556621830060153,-0.0691499125412262,-0.184941288893859,-0.04350613635772371,-0.2797367976219197,-0.7086937416148769,-0.06427350503897385,-0.3189565611911012,-0.09944966680979056,-0.022696295303188153,-0.17021698554609335,-0.3382352651766384,-0.8349919060355329,-0.8536628142063742,-0.9831222425632439,-0.27892604248818387,-0.9121879270017489,-0.17434911508959036,-0.003101778163186126,-0.8957120050035128,-0.09564746772448714,-0.5420177018911964,-0.15419552723552093,0.030172074625554435,0.0007061796362554713,-0.4315631897440987,-0.14682528117779348,-0.32459228465402146,-0.4509038732223294,-0.2035823893533127,-0.002141261234783359,-0.13730861743447506,-0.09677966526433227,-0.9041997616087384,-0.06358604375517712,-0.09783251408139701,-0.21224702191211842,-0.35725512674188653,-0.5049270327733532,-0.02834013171078572,-0.2534871980893513,-0.04672440354046845,-0.274132658377335
0.04004004004004004,-0.4467104526817356,-0.6384421893464923,-0.6074593390737735,-0.10394001130843403,-0.07046360801048834,-0.36361582991087005,-0.5885461508083213,-0.6754782553981549,0.002382558164474278,-0.11114743482073788,-0.2038434894332779,-0.33475508313899605,0.025732775513686322,-0.35007766501716664,-0.5438338638198189,-0.19204121861145693,-0.36523957387143674,-0.19562455893815875,-0.13569980617092145,-0.4409968966937583,-0.13285983443591737,-0.3461965246503303,-0.13292807858546196,-0.2857853647498822,-0.019129709288822124,-0.07630342836549785,-0.0693897296608064,-0.6306233864333725,-0.023884284292505758,-0.3108756331094574,-0.23485348882331308,-0.3159352776588194,0.022788043561404216,-0.16854044812728142,-0.4372080490455108,-0.5762251630544517,-0.10333578262531677,-0.6486651163016375,-0.10583897054440619,-0.94201763791221,-0.38335191357940473,-0.27931570042258597,-0.4565893204239878,-0.12609247510467625,-0.06691706432582187,-0.04467667564102545,-0.5950826336877075,-0.18786546743472424,-0.4251141228485087,0.014497642853875232
0.050050050050050046,-0.17073342219196408,-0.4599598797749122,-0.6675362975990924,-0.40793435512650006,-0.015089675880396364,-0.015457755938010109,-0.17891070265236889,-0.14749520258029,-0.5220942461146452,0.0007404177586245265,-0.3222213282205961,-0.27715434848015097,-0.12852460354100337,-0.48878447567895056,-0.23043929589750634,-0.017137889719357046,-0.3314943479649383,-0.27786316586145354,-0.29956247790625923,-0.19448522765083542,-0.7280882364769934,0.0360102545281191,-0.4054617121193456,-0.4925330167084508,-0.15949133484389305,-0.03540955658707811,-0.09110634136412132,-0.5641999767526114,0.02260577953710781,-0.0002732440102508967,-0.24782827332034807,-0.6041521106936742,-0.5442769506395327,-0.2318355525198338,-0.3114219673582527,-0.2575656051375847,-0.0626481897086841,0.04089689025550817,-0.04316958038865698,-0.2685185620689945,-0.13479752469236223,-0.07488268539651707,-0.009613927427163469,-0.5367528438083413,-0.24943131543618036,0.019846311900175356,-0.04282548187395479,-0.14756893820041556,-0.13652661335729094,-0.5026944200301211
0.06006006006006006,-0.40167552961008707,-0.7944199399919716,-0.5435658535168093,-0.24204631783371885,-0.8931569293070033,-0.23165390402240502,-0.17694643600306748,-0.37958933213102075,-0.07937833883090999,-0.01607144838561866,-0.00988090611112902,-0.5363064319194233,-0.679118565317101,-0.19973414360395816,-0.6981996045500932,-0.4276917549001714,-0.628382175520573,-0.7750532840059293,0.0013550810331504366,-0.6989844705871832,-0.2928722097797537,-0.10607556691365384,-0.5855569720466711,-0.1699264185272054,-0.3911115699951242,-0.6044791124134428,-0.8208808500075944,-0.08549291777823527,-0.013569736984843555,-0.6820014961278841,-0.22737898654741334,-0.09148045629610466,-0.004891446516727725,-0.6997248395764345,-0.4863385240323129,-0.748455622927585,-0.01528748795432376,-0.31838708057933207,-0.5383809956700107,-0.6788179157020696,-0.657055745240694,-0.6365113239917919,-0.8736506350223309,-0.15862107676181905,-0.2624024048348721,-0.01375571471924907,-0.7131019402132144,-0.4111792952396763,-0.0652006770170523,-0.3544934471143555
0.07007007007007007,-0.5730719788540284,-0.33156070639947116,-0.9471541967353935,-0.6644963581627042,-0.3130569627768939,-0.9759426159088732,-0.313962802217873,-0.3101410459469024,0.017511099301688933,0.006874559986622575,-0.3103304339968643,-0.5188215995437817,-0.36658098432934494,-0.16949772185605647,-0.162724747384743,0.009028159742906857,-0.1582169006088148,-0.27553678754268257,-0.4128112026787816,-0.10513098415578903,-0.31754662624363345,-0.019156542662904612,-0.09173475857995686,-0.2069911804791383,-0.5060225706387151,-0.11116492998204267,-0.41418860525488643,-0.4158681530681577,-0.7872383018644186,-0.239097660912002,-0.1286793938576452,-0.4767234391286276,-0.49588173010779724,-0.23352366452092518,-0.16998868392513422,0.025842271340870648,-0.9940978228123385,-0.9416589332710154,-0.005556579459843607,0.02023937092757634,-0.009830889170231316,-0.2828513183905798,-0.029060310548912675,-0.10391961953389568,-0.13710459532375843,-0.34277958174994055,-0.9706834543258369,-0.33000273380919026,-0.4477958525940172,-0.0588150540970916
0.08008008008008008,-0.006349544507082021,-0.10535174800166071,-0.27477019240628253,-0.11413458390612567,-0.18595774454561678,-0.14648935925301326,-0.7918585380644819,-0.8672763508399801,-0.13030048457153237,-0.004351869232380541,-0.06061695491136654,-0.021391211025761935,-0.12230692003714354,-0.06132194922935073,-0.44036742291712155,-0.3068501313828942,-0.16117148273350437,-0.35852354477025605,-0.4299746358574221,-0.47847419185686724,-0.8301284846454285,-0.0632611850153707,-0.43506731607466886,-0.3789447304042176,0.029423026730628788,-0.9090362888342393,-0.0623905261245036,-0.3340963229775858,-0.22167261220917672,-0.21002431039508995,-0.40462281436059605,-0.48081792094576187,-0.9188512732800816,-0.20361771300244538,-0.8247568885763582,-0.05208352469520682,-0.671272976450125,0.023908946097469304,-0.32590867318937194,0.026718197059803838,-0.21375510169787906,-0.6683098436542594,-0.5161358019961074,-0.5776933509032668,-0.3426508446354566,-0.15717935278788228,-0.39718385954053004,-0.5215849790872293,-0.8678158241219298,-0.312404325009598
0.09009009009009009,-0.3687023688952759,-0.0329730242703119,-0.7296041944180751,-0.4013225991381022,-0.41405820026799206,-0.3776324036110004,-0.4785311213105814,0.009713651759750301,-0.006456990767392784,-0.40829121611764,-0.28345055690718535,-0.16064206649710497,-0.2566666065718265,-0.6666846489243056,-0.0936449537161136,-0.09601621743838348,-0.5437845811068406,-0.07019112738571703,-0.09127278770872782,-0.1452065831309581,0.004849157330554014,-0.6386957646076877,-0.1727481064807048,-0.3892711317468906,-0.6657468783788617,-0.20812236757473732,-0.1468647864859779,-0.27708469258197205,-0.6271974739602693,-0.31094175445623007,-0.10294351384455151,-0.2063694476592658,-0.27255889429946156,-0.039382708298968366,-0.5642988601771288,-0.1324139011531694,-0.29519510474169336,-0.2833235314600735,-0.5070996296649167,-0.4190724652826636,-0.774079972485155,0.025710438698411223,-0.20232425404963056,-0.008929312536009025,-0.014017463586312529,-0.33895265818200593,-0.12395076810266417,-0.07269782583486696,-0.015735793254923535,-0.6047971851142786
